"sales_key","order_id","date_key","customer_key","product_key","order_status","quantity","unit_price","unit_cost","gross_revenue","cogs","gross_profit","allocated_discount","allocated_shipping","net_revenue","net_profit"
"241","134","20260904","1967","181","Returned","1","101.22","64.39","101.22","64.39","36.83","0.00","1.50","101.22","36.83"
"242","134","20260904","1967","193","Returned","1","232.94","146.33","232.94","146.33","86.61","0.00","1.50","232.94","86.61"
"243","135","20250226","1996","225","Returned","1","98.36","65.70","98.36","65.70","32.66","0.00","3.00","98.36","32.66"
"244","135","20250226","1996","212","Returned","1","97.33","68.97","97.33","68.97","28.36","0.00","3.00","97.33","28.36"
"245","136","20260216","1731","225","Completed","1","98.36","65.70","98.36","65.70","32.66","0.00","5.99","98.36","32.66"
"246","137","20260506","1525","186","Completed","1","423.31","240.26","423.31","240.26","183.05","0.00","2.00","423.31","183.05"
"247","137","20260506","1525","238","Completed","3","192.21","117.17","576.63","351.51","225.12","0.00","2.00","576.63","225.12"
"248","137","20260506","1525","215","Completed","1","45.82","32.17","45.82","32.17","13.65","0.00","2.00","45.82","13.65"
"249","138","20250923","1932","192","Returned","2","170.10","125.07","340.20","250.14","90.06","5.00","3.00","335.20","85.06"
"250","138","20250923","1932","216","Returned","3","315.71","189.79","947.13","569.37","377.76","5.00","3.00","942.13","372.76"
"251","139","20251016","1672","184","Cancelled","1","93.32","65.41","93.32","65.41","27.91","0.00","0.00","93.32","27.91"
"252","140","20250310","1829","186","Cancelled","1","423.31","240.26","423.31","240.26","183.05","10.00","5.99","413.31","173.05"
"253","141","20250901","1792","189","Completed","1","413.12","294.37","413.12","294.37","118.75","3.33","2.00","409.79","115.42"
"254","141","20250901","1792","188","Completed","1","147.11","98.96","147.11","98.96","48.15","3.33","2.00","143.78","44.82"
"255","141","20250901","1792","240","Completed","1","51.43","38.16","51.43","38.16","13.27","3.33","2.00","48.10","9.94"
"256","142","20251214","1812","193","Returned","1","232.94","146.33","232.94","146.33","86.61","10.00","0.00","222.94","76.61"
"257","143","20251023","1665","204","Completed","1","186.71","108.43","186.71","108.43","78.28","0.00","9.99","186.71","78.28"
"258","144","20260409","1506","238","Completed","1","192.21","117.17","192.21","117.17","75.04","7.50","5.00","184.71","67.54"
"259","144","20260409","1506","219","Completed","1","272.42","159.43","272.42","159.43","112.99","7.50","5.00","264.92","105.49"
"260","145","20260320","1563","196","Returned","1","65.17","42.83","65.17","42.83","22.34","0.00","2.00","65.17","22.34"
"261","145","20260320","1563","203","Returned","2","55.41","37.95","110.82","75.90","34.92","0.00","2.00","110.82","34.92"
"262","145","20260320","1563","194","Returned","2","308.11","207.51","616.22","415.02","201.20","0.00","2.00","616.22","201.20"
"263","146","20260108","1938","237","Completed","1","155.89","96.42","155.89","96.42","59.47","10.00","9.99","145.89","49.47"
"264","147","20260218","1585","220","Cancelled","1","97.88","74.33","97.88","74.33","23.55","5.00","0.00","92.88","18.55"
"265","148","20260822","1514","187","Completed","1","90.39","64.58","90.39","64.58","25.81","10.00","0.00","80.39","15.81"
"266","149","20250816","1695","221","Completed","1","211.10","133.66","211.10","133.66","77.44","10.00","0.00","201.10","67.44"
"267","150","20260729","1999","194","Completed","1","308.11","207.51","308.11","207.51","100.60","15.00","5.99","293.11","85.60"
"268","151","20260916","1626","214","Completed","1","443.92","253.54","443.92","253.54","190.38","15.00","5.99","428.92","175.38"
"269","152","20260306","1581","211","Completed","1","412.95","299.35","412.95","299.35","113.60","5.00","0.00","407.95","108.60"
"270","152","20260306","1581","231","Completed","1","111.88","80.39","111.88","80.39","31.49","5.00","0.00","106.88","26.49"
"271","153","20260501","1787","196","Completed","1","65.17","42.83","65.17","42.83","22.34","0.00","0.00","65.17","22.34"
"272","154","20260516","1687","215","Returned","1","45.82","32.17","45.82","32.17","13.65","7.50","5.00","38.32","6.15"
"273","154","20260516","1687","229","Returned","1","328.53","211.34","328.53","211.34","117.19","7.50","5.00","321.03","109.69"
"274","155","20250523","1548","214","Returned","3","443.92","253.54","1331.76","760.62","571.14","0.00","1.50","1331.76","571.14"
"275","155","20250523","1548","237","Returned","3","155.89","96.42","467.67","289.26","178.41","0.00","1.50","467.67","178.41"
"276","155","20250523","1548","218","Returned","2","195.26","111.40","390.52","222.80","167.72","0.00","1.50","390.52","167.72"
"277","155","20250523","1548","228","Returned","1","68.08","45.01","68.08","45.01","23.07","0.00","1.50","68.08","23.07"
"278","156","20251227","1786","222","Cancelled","2","100.07","70.05","200.14","140.10","60.04","15.00","9.99","185.14","45.04"
"279","157","20260222","1554","235","Returned","1","40.99","23.15","40.99","23.15","17.84","0.00","9.99","40.99","17.84"
"280","158","20260829","1910","185","Cancelled","1","121.63","79.08","121.63","79.08","42.55","0.00","0.00","121.63","42.55"
"281","158","20260829","1910","229","Cancelled","1","328.53","211.34","328.53","211.34","117.19","0.00","0.00","328.53","117.19"
"282","158","20260829","1910","202","Cancelled","1","148.28","83.26","148.28","83.26","65.02","0.00","0.00","148.28","65.02"
"283","159","20260511","1939","194","Cancelled","2","308.11","207.51","616.22","415.02","201.20","0.00","5.99","616.22","201.20"
"284","160","20260818","1979","212","Completed","1","97.33","68.97","97.33","68.97","28.36","5.00","2.00","92.33","23.36"
"285","160","20260818","1979","195","Completed","2","249.99","156.58","499.98","313.16","186.82","5.00","2.00","494.98","181.82"
"286","160","20260818","1979","183","Completed","1","60.67","34.80","60.67","34.80","25.87","5.00","2.00","55.67","20.87"
"287","161","20260722","1630","228","Completed","1","68.08","45.01","68.08","45.01","23.07","10.00","0.00","58.08","13.07"
"288","162","20260907","1970","218","Completed","1","195.26","111.40","195.26","111.40","83.86","0.00","9.99","195.26","83.86"
"289","163","20251104","1601","202","Completed","2","148.28","83.26","296.56","166.52","130.04","0.00","0.00","296.56","130.04"
"290","163","20251104","1601","222","Completed","2","100.07","70.05","200.14","140.10","60.04","0.00","0.00","200.14","60.04"
"291","163","20251104","1601","200","Completed","2","212.44","119.33","424.88","238.66","186.22","0.00","0.00","424.88","186.22"
"292","164","20260625","1693","181","Completed","2","101.22","64.39","202.44","128.78","73.66","15.00","0.00","187.44","58.66"
"293","165","20250617","1870","209","Returned","1","157.08","117.89","157.08","117.89","39.19","15.00","5.99","142.08","24.19"
"294","166","20260612","1580","189","Cancelled","1","413.12","294.37","413.12","294.37","118.75","7.50","3.00","405.62","111.25"
"295","166","20260612","1580","215","Cancelled","1","45.82","32.17","45.82","32.17","13.65","7.50","3.00","38.32","6.15"
"296","167","20260919","1977","181","Returned","2","101.22","64.39","202.44","128.78","73.66","10.00","0.00","192.44","63.66"
"297","168","20260710","1814","235","Completed","2","40.99","23.15","81.98","46.30","35.68","5.00","0.00","76.98","30.68"
"298","169","20260722","1821","203","Completed","2","55.41","37.95","110.82","75.90","34.92","5.00","0.00","105.82","29.92"
"299","169","20260722","1821","211","Completed","2","412.95","299.35","825.90","598.70","227.20","5.00","0.00","820.90","222.20"
"300","169","20260722","1821","214","Completed","1","443.92","253.54","443.92","253.54","190.38","5.00","0.00","438.92","185.38"
"301","170","20251230","1677","192","Cancelled","1","170.10","125.07","170.10","125.07","45.03","0.00","5.00","170.10","45.03"
"302","170","20251230","1677","234","Cancelled","3","172.64","112.28","517.92","336.84","181.08","0.00","5.00","517.92","181.08"
"303","171","20250326","1971","207","Completed","2","440.02","275.08","880.04","550.16","329.88","0.00","0.00","880.04","329.88"
"304","172","20260816","1770","221","Cancelled","2","211.10","133.66","422.20","267.32","154.88","15.00","9.99","407.20","139.88"
"305","173","20260403","1740","215","Cancelled","3","45.82","32.17","137.46","96.51","40.95","0.00","5.99","137.46","40.95"
"306","174","20260423","1979","220","Completed","1","97.88","74.33","97.88","74.33","23.55","0.00","5.99","97.88","23.55"
"307","175","20260627","1751","199","Returned","2","154.93","112.90","309.86","225.80","84.06","0.00","3.33","309.86","84.06"
"308","175","20260627","1751","214","Returned","1","443.92","253.54","443.92","253.54","190.38","0.00","3.33","443.92","190.38"
"309","175","20260627","1751","190","Returned","2","100.47","76.85","200.94","153.70","47.24","0.00","3.33","200.94","47.24"
"310","176","20251109","1837","229","Completed","1","328.53","211.34","328.53","211.34","117.19","0.00","0.00","328.53","117.19"
"311","176","20251109","1837","233","Completed","1","100.29","55.86","100.29","55.86","44.43","0.00","0.00","100.29","44.43"
"312","177","20250828","1902","190","Cancelled","1","100.47","76.85","100.47","76.85","23.62","0.00","0.00","100.47","23.62"
"313","177","20250828","1902","217","Cancelled","1","148.68","108.91","148.68","108.91","39.77","0.00","0.00","148.68","39.77"
"314","177","20250828","1902","191","Cancelled","1","45.75","27.33","45.75","27.33","18.42","0.00","0.00","45.75","18.42"
"315","178","20260905","1942","190","Completed","2","100.47","76.85","200.94","153.70","47.24","0.00","0.00","200.94","47.24"
"316","179","20250923","1915","224","Cancelled","1","44.39","27.23","44.39","27.23","17.16","10.00","0.00","34.39","7.16"
"317","180","20260830","1923","222","Completed","1","100.07","70.05","100.07","70.05","30.02","15.00","0.00","85.07","15.02"
"318","181","20260825","1533","219","Completed","1","272.42","159.43","272.42","159.43","112.99","5.00","3.00","267.42","107.99"
"319","181","20260825","1533","187","Completed","1","90.39","64.58","90.39","64.58","25.81","5.00","3.00","85.39","20.81"
"320","182","20260225","1842","224","Completed","1","44.39","27.23","44.39","27.23","17.16","5.00","5.99","39.39","12.16"
"321","183","20250826","1614","233","Completed","1","100.29","55.86","100.29","55.86","44.43","0.00","5.00","100.29","44.43"
"322","183","20250826","1614","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","5.00","155.89","59.47"
"323","184","20260906","1594","181","Cancelled","1","101.22","64.39","101.22","64.39","36.83","0.00","0.00","101.22","36.83"
"324","185","20260529","1659","239","Completed","1","116.83","67.33","116.83","67.33","49.50","0.00","3.00","116.83","49.50"
"325","185","20260529","1659","201","Completed","1","183.21","138.22","183.21","138.22","44.99","0.00","3.00","183.21","44.99"
"326","186","20260911","1682","232","Completed","1","292.00","192.97","292.00","192.97","99.03","0.00","3.00","292.00","99.03"
"327","186","20260911","1682","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","3.00","60.67","25.87"
"328","187","20260218","1788","187","Completed","1","90.39","64.58","90.39","64.58","25.81","5.00","9.99","85.39","20.81"
"329","188","20260528","1535","240","Completed","3","51.43","38.16","154.29","114.48","39.81","2.50","5.00","151.79","37.31"
"330","188","20260528","1535","230","Completed","2","94.90","67.25","189.80","134.50","55.30","2.50","5.00","187.30","52.80"
"331","189","20260917","1986","240","Returned","1","51.43","38.16","51.43","38.16","13.27","1.25","2.50","50.18","12.02"
"332","189","20260917","1986","227","Returned","2","220.71","129.38","441.42","258.76","182.66","1.25","2.50","440.17","181.41"
"333","189","20260917","1986","225","Returned","1","98.36","65.70","98.36","65.70","32.66","1.25","2.50","97.11","31.41"
"334","189","20260917","1986","181","Returned","1","101.22","64.39","101.22","64.39","36.83","1.25","2.50","99.97","35.58"
"335","190","20260213","1665","186","Completed","1","423.31","240.26","423.31","240.26","183.05","5.00","3.33","418.31","178.05"
"336","190","20260213","1665","218","Completed","1","195.26","111.40","195.26","111.40","83.86","5.00","3.33","190.26","78.86"
"337","190","20260213","1665","187","Completed","1","90.39","64.58","90.39","64.58","25.81","5.00","3.33","85.39","20.81"
"338","191","20260818","1909","214","Completed","1","443.92","253.54","443.92","253.54","190.38","15.00","5.99","428.92","175.38"
"339","192","20251221","1770","194","Completed","1","308.11","207.51","308.11","207.51","100.60","7.50","5.00","300.61","93.10"
"340","192","20251221","1770","209","Completed","1","157.08","117.89","157.08","117.89","39.19","7.50","5.00","149.58","31.69"
"341","193","20251202","1686","207","Completed","2","440.02","275.08","880.04","550.16","329.88","0.00","3.00","880.04","329.88"
"342","193","20251202","1686","217","Completed","1","148.68","108.91","148.68","108.91","39.77","0.00","3.00","148.68","39.77"
"343","194","20260209","1550","190","Completed","2","100.47","76.85","200.94","153.70","47.24","10.00","5.99","190.94","37.24"
"344","195","20260115","1726","207","Completed","1","440.02","275.08","440.02","275.08","164.94","3.75","0.00","436.27","161.19"
"345","195","20260115","1726","228","Completed","1","68.08","45.01","68.08","45.01","23.07","3.75","0.00","64.33","19.32"
"346","195","20260115","1726","211","Completed","2","412.95","299.35","825.90","598.70","227.20","3.75","0.00","822.15","223.45"
"347","195","20260115","1726","239","Completed","1","116.83","67.33","116.83","67.33","49.50","3.75","0.00","113.08","45.75"
"348","196","20260718","1584","181","Cancelled","1","101.22","64.39","101.22","64.39","36.83","0.00","0.00","101.22","36.83"
"349","197","20260312","1651","208","Cancelled","1","270.85","183.28","270.85","183.28","87.57","5.00","0.00","265.85","82.57"
"350","198","20260915","1680","220","Completed","2","97.88","74.33","195.76","148.66","47.10","0.00","5.00","195.76","47.10"
"351","198","20260915","1680","194","Completed","1","308.11","207.51","308.11","207.51","100.60","0.00","5.00","308.11","100.60"
"352","199","20260408","1896","236","Cancelled","3","335.82","190.06","1007.46","570.18","437.28","0.00","0.00","1007.46","437.28"
"353","200","20251217","1597","192","Completed","1","170.10","125.07","170.10","125.07","45.03","0.00","3.33","170.10","45.03"
"354","200","20251217","1597","232","Completed","1","292.00","192.97","292.00","192.97","99.03","0.00","3.33","292.00","99.03"
"355","200","20251217","1597","213","Completed","2","148.42","96.71","296.84","193.42","103.42","0.00","3.33","296.84","103.42"
"356","201","20260626","1769","224","Completed","1","44.39","27.23","44.39","27.23","17.16","2.50","5.00","41.89","14.66"
"357","201","20260626","1769","197","Completed","1","49.20","27.84","49.20","27.84","21.36","2.50","5.00","46.70","18.86"
"358","202","20260715","1597","240","Completed","1","51.43","38.16","51.43","38.16","13.27","5.00","5.99","46.43","8.27"
"359","203","20260722","1867","238","Completed","1","192.21","117.17","192.21","117.17","75.04","7.50","3.00","184.71","67.54"
